/+CASIA-FASD/test_release/11/1.avi.zip,0,107,107
/+CASIA-FASD/test_release/11/2.avi.zip,0,134,134
/+CASIA-FASD/test_release/11/3.avi.zip,1,211,211
/+CASIA-FASD/test_release/11/4.avi.zip,1,198,198
/+CASIA-FASD/test_release/11/5.avi.zip,1,201,201
/+CASIA-FASD/test_release/11/6.avi.zip,1,197,197
/+CASIA-FASD/test_release/11/7.avi.zip,2,142,142
/+CASIA-FASD/test_release/11/8.avi.zip,2,99,99
/+CASIA-FASD/test_release/11/HR_1.avi.zip,0,143,144
/+CASIA-FASD/test_release/11/HR_2.avi.zip,1,247,248
/+CASIA-FASD/test_release/11/HR_3.avi.zip,1,143,144
/+CASIA-FASD/test_release/11/HR_4.avi.zip,2,132,132
/+CASIA-FASD/test_release/12/1.avi.zip,0,145,145
/+CASIA-FASD/test_release/12/2.avi.zip,0,133,133
/+CASIA-FASD/test_release/12/3.avi.zip,1,146,146
/+CASIA-FASD/test_release/12/4.avi.zip,1,197,197
/+CASIA-FASD/test_release/12/5.avi.zip,1,143,143
/+CASIA-FASD/test_release/12/6.avi.zip,1,197,197
/+CASIA-FASD/test_release/12/7.avi.zip,2,228,228
/+CASIA-FASD/test_release/12/8.avi.zip,2,198,198
/+CASIA-FASD/test_release/12/HR_1.avi.zip,0,234,235
/+CASIA-FASD/test_release/12/HR_2.avi.zip,1,299,300
/+CASIA-FASD/test_release/12/HR_3.avi.zip,1,117,118
/+CASIA-FASD/test_release/12/HR_4.avi.zip,2,229,229
/+CASIA-FASD/test_release/1/1.avi.zip,0,161,161
/+CASIA-FASD/test_release/1/2.avi.zip,0,133,133
/+CASIA-FASD/test_release/1/3.avi.zip,1,213,213
/+CASIA-FASD/test_release/1/4.avi.zip,1,198,198
/+CASIA-FASD/test_release/1/5.avi.zip,1,150,150
/+CASIA-FASD/test_release/1/6.avi.zip,1,195,195
/+CASIA-FASD/test_release/1/7.avi.zip,2,115,115
/+CASIA-FASD/test_release/1/8.avi.zip,2,89,89
/+CASIA-FASD/test_release/1/HR_1.avi.zip,0,130,131
/+CASIA-FASD/test_release/1/HR_2.avi.zip,1,247,248
/+CASIA-FASD/test_release/1/HR_3.avi.zip,1,91,92
/+CASIA-FASD/test_release/1/HR_4.avi.zip,2,115,115
/+CASIA-FASD/test_release/10/7.avi.zip,2,143,143
/+CASIA-FASD/test_release/10/8.avi.zip,2,131,131
/+CASIA-FASD/test_release/10/HR_1.avi.zip,0,156,157
/+CASIA-FASD/test_release/10/HR_2.avi.zip,1,273,274
/+CASIA-FASD/test_release/10/HR_3.avi.zip,1,104,105
/+CASIA-FASD/test_release/10/HR_4.avi.zip,2,151,151
/+CASIA-FASD/test_release/10/1.avi.zip,0,145,145
/+CASIA-FASD/test_release/10/2.avi.zip,0,199,199
/+CASIA-FASD/test_release/10/3.avi.zip,1,176,176
/+CASIA-FASD/test_release/10/4.avi.zip,1,191,195
/+CASIA-FASD/test_release/10/5.avi.zip,1,159,159
/+CASIA-FASD/test_release/10/6.avi.zip,1,195,195
/+CASIA-FASD/test_release/13/1.avi.zip,0,225,225
/+CASIA-FASD/test_release/13/HR_1.avi.zip,0,169,170
/+CASIA-FASD/test_release/13/2.avi.zip,0,203,203
/+CASIA-FASD/test_release/13/3.avi.zip,1,142,142
/+CASIA-FASD/test_release/13/HR_2.avi.zip,1,260,261
/+CASIA-FASD/test_release/13/4.avi.zip,1,199,199
/+CASIA-FASD/test_release/13/5.avi.zip,1,164,164
/+CASIA-FASD/test_release/13/6.avi.zip,1,197,197
/+CASIA-FASD/test_release/13/HR_3.avi.zip,1,104,105
/+CASIA-FASD/test_release/13/7.avi.zip,2,153,153
